agency,code,description,unit,zone_a,zone_b,zone_c,zone_d
LGED,4.07.21.01.01,Cost of reinforced cement concrete,m,426.95,429.03,401.96,409.02
LGED,4.07.21.01.02,Cost of driving up to 8.00m,m,240.45,237.31,226.26,226.26
LGED,4.07.21.02.01,Cost of reinforced cement concrete,m,758.72,762.45,714.27,726.85
LGED,4.07.21.02.02,Cost of driving up to 8.00m,m,316.27,312.05,297.09,297.09
LGED,4.07.22.01,X-section of pre cast pile segment : 300 mm x 300 mm,each,10937.42,10924.74,10831.67,10844.35
LGED,4.07.22.02,X-section of pre cast pile segment : 350 mm x 350 mm,each,12357.22,12344.63,12244.47,12257.07
LGED,4.07.22.03,X-section of pre cast pile segment : 400 mm x 400 mm,each,13931.59,13918.9,13813.48,13826.17
LGED,4.07.22.04,X-section of pre cast pile segment: 450 mm x 450 mm,each,14285.03,14272.44,14163.94,14176.53
LGED,4.07.23.01,Up to 75 MT,each,148387.11,148230.85,147147.82,147147.82
LGED,4.07.23.02,Above 75 MT and up to 125 MT,each,198928.56,198866.27,197689.26,197689.26
LGED,4.07.23.03,Above 125 MT and up to 175 MT,each,260499.76,260432.3,258888.67,258888.67
LGED,4.07.23.04,Above 175 MT and up to 225 MT,each,311041.21,311067.73,309430.12,309430.12
LGED,4.07.23.05,Above 225 MT and up to 275 MT,each,361602.8,361723.52,359991.71,359991.71
LGED,4.07.23.06,Above 275 MT and up to 325 MT,each,414850.89,415015.8,412991.95,412991.95
LGED,4.07.23.07,Above 325 MT and up to 375 MT,each,465392.07,465650.96,463533.13,463533.13
LGED,4.07.23.08,Above 375 MT and up to 500 MT,each,507132.61,506136.27,504019.03,504019.03
LGED,4.07.23.09,Above 500 MT and up to 700 MT,each,778268.24,777072.62,774531.94,774531.94
LGED,4.07.23.10,Above 700 MT and up to 900 MT,each,943438.73,941944.21,938768.36,938768.36
LGED,4.07.23.11,Above 900 MT and up to 1100 MT,each,1411639.3,1409636.8,1405381.47,1405381.47
LGED,4.07.23.12,Above 1100 MT and up to 1300 MT,each,1682263.26,1679760.12,1674440.96,1674440.96
LGED,4.07.23.13,Above 1300 MT and up to 1500 MT,each,1934497.93,1931494.16,1925111.17,1925111.17
LGED,4.07.23.14,Above 1500 MT and up to 1700 MT,each,2496871.04,2493667.03,2486858.5,2486858.5
LGED,4.07.23.15,Above 1700 MT and up to 1900 MT,each,2749309.71,2745705.2,2738045.61,2738045.61
LGED,4.07.23.16,Above 1900 MT and up to 2100 MT,each,3000705.83,2996700.82,2988190.16,2988190.16
LGED,4.07.23.17,On each additional load Above 2100 MT,mt,1432.4,1430.49,1426.44,1426.44
LGED,4.07.24.01,LLT_50: Up to 50 ton capacity pile,each,34786.22,34786.22,34786.22,34786.22
LGED,4.07.24.02,LLT_50+: Above 50 ton capacity pile,each,52823.51,52823.51,52823.51,52823.51
LGED,4.07.26.01,PIT on 10 (ten) nos. piles or less of a single bridge (up to 100km of Dhaka/ nearby source to site),set,38651.35,38651.35,38586.93,38586.93
LGED,4.07.26.02,Additional charge on Mobilization & demobilization beyond 100km of Dhaka/ nearby source to site,km,47.24,47.24,47.24,47.24
LGED,4.07.26.03,PIT on each additional pile after 10(ten) piles tested.,each,1717.92,1717.92,1713.63,1713.63
LGED,4.07.27.01.01,Only one pile at a site to test in single run,each,113990.81,113898.78,113530.68,113530.68
LGED,4.07.27.01.02,Up to two piles at a site to test in single run,each,94051.62,93959.59,93591.49,93591.49
LGED,4.07.27.01.03,Up to three piles at a site to test in single run,each,87404.89,87312.87,86944.76,86944.76
LGED,4.07.27.01.04,four or above piles at a site to test in single run,each,84082.03,83990.0,83621.89,83621.89
LGED,4.07.27.02.01,Only one pile at a site to test in single run,each,182753.41,182661.38,182293.27,182293.27
LGED,4.07.27.02.02,Up to two piles at a site to test in single run,each,132905.43,132813.41,132445.3,132445.3
LGED,4.07.27.02.03,Up to three piles at a site to test in single run,each,116289.11,116197.08,115828.97,115828.97
LGED,4.07.27.02.04,four or above piles at a site to test in single run,each,107981.45,107889.42,107521.31,107521.31
LGED,4.07.27.03.01,Only one pile at a site to test in single run,each,299616.99,299524.97,299156.86,299156.86
LGED,4.07.27.03.02,Up to two piles at a site to test in single run,each,219860.24,219768.21,219400.1,219400.1
LGED,4.07.27.03.03,Up to three piles at a site to test in single run,each,193274.32,193182.29,192814.18,192814.18
LGED,4.07.27.03.04,four or above piles at a site to test in single run,each,179981.86,179889.83,179521.72,179521.72
LGED,4.07.27.04.01,Only one pile at a site to test in single run,each,384918.38,384826.35,384458.24,384458.24
LGED,4.07.27.04.02,Up to two piles at a site to test in single run,each,280237.64,280145.61,279777.5,279777.5
LGED,4.07.27.04.03,Up to three piles at a site to test in single run,each,245344.05,245252.03,244883.92,244883.92
LGED,4.07.27.04.04,four or above piles at a site to test in single run,each,227897.26,227805.24,227437.13,227437.13
LGED,4.07.27.05.01,Only one pile at a site to test in single run,each,434766.35,434674.32,434306.22,434306.22
LGED,4.07.27.05.02,Up to two piles at a site to test in single run,each,305161.62,305069.59,304701.49,304701.49
LGED,4.07.27.05.03,Up to three piles at a site to test in single run,each,261963.37,261871.34,261503.23,261503.23
LGED,4.07.27.05.04,four (or above) piles at a site to test in single run,each,240359.26,240267.23,239899.12,239899.12
LGED,4.07.28,"CSL Access Tube Installation: Supplying and Installation of 38 to 50mm inside diameter standard weight MS access tubes in each diameter drilled shaft to permit possible inspection by CSL having regular internal diameter, free of defects and obstructions, free from corrosion with clean internal and external faces to ensure a good bond between the concrete and the tubes, fit with a watertight shoe on the bottom and removable cap on the top, extended to within 150mm of the bottom of the drilled shaft to at least 1.0m above the top of the concrete and at least 0.6m but not more than 1.5m above the ground surface including materials, labour, tools and equipment necessary for unobstructed passage of the probes during the CSL Testing.",m,891.67,890.3,884.52,884.52
LGED,4.07.29.01,Mobilization & demobilization within 100km of Dhaka/ nearby source to site and CSL Testing on 4 (four) nos. access tubes or less of a single bored pile/drilled shafts,set,278611.82,278598.94,278482.99,278482.99
LGED,4.07.29.02,Additional charge on Mobilization & demobilization beyond 100km of Dhaka/ nearby source to site,km,47.24,47.24,47.24,47.24
LGED,4.07.29.03,CSL Testing on each additional access tube after 4(four) access tubes,each,57091.27,57088.05,57059.06,57059.06
LGED,4.07.30.01,PG_60: Post-grouting work by applying pressure up to 60 bars,cum,37556.23,37272.79,36332.27,36332.27
LGED,4.07.31,VH-MD: Mobilization and demobilization of Crane (crawler) and vibratory Hammer etc. compelete rig set (PWD 09.26),set/site,149206.0,149206.0,149206.0,149206.0
LGED,4.08.01.01.01,Depth below bed level up to 3.0 m,m,6592.08,6565.09,6381.52,6381.52
LGED,4.08.01.01.02,Depth beyond 3.0 m up to 10.0 m,m,9252.4,9218.65,8989.2,8989.2
LGED,4.08.01.01.03,Depth beyond 10.0 m up to 15.0 m,m,10732.78,10693.64,10427.47,10427.47
LGED,4.08.01.01.04,Depth beyond 15.0 m up to 20.0 m,m,13693.55,13643.61,13304.02,13304.02
LGED,4.08.01.01.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,22668.37,22585.7,22023.54,22023.54
LGED,4.08.01.01.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,32383.39,32265.29,31462.2,31462.2
LGED,4.08.01.01.07,"Depth beyond 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,49962.95,49780.73,48541.68,48541.68
LGED,4.08.01.02.01,Depth below bed level up to 3.0 m,m,9303.01,9272.64,9039.81,9039.81
LGED,4.08.01.02.02,Depth beyond 3.0 m up to 10.0 m,m,22466.25,22405.51,21939.86,21939.86
LGED,4.08.01.02.03,Depth beyond 10.0 m up to 15.0 m,m,26959.5,26886.62,26327.83,26327.83
LGED,4.08.01.02.04,Depth beyond 15.0 m up to 20.0 m,m,34822.69,34728.55,34006.78,34006.78
LGED,4.08.01.02.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,58412.25,58254.34,57043.63,57043.63
LGED,4.08.01.02.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,85371.76,85140.95,83371.46,83371.46
LGED,4.08.01.02.07,"Depth beyond 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,125811.01,125470.88,122863.2,122863.2
LGED,4.08.01.03.01,Depth below bed level up to 3.0 m,m,35416.72,35134.51,33693.79,33693.79
LGED,4.08.01.04.01,Depth below bed level up to 3.0 m,m,9759.36,9725.61,9496.16,9496.16
LGED,4.08.01.04.02,Depth beyond 3.0 m up to 10.0 m,m,12925.01,12884.52,12609.18,12609.18
LGED,4.08.01.04.03,Depth beyond 10.0 m up to 15.0 m,m,14993.01,14946.04,14626.64,14626.64
LGED,4.08.01.04.04,Depth beyond 15.0 m up to 20.0 m,m,19129.02,19069.09,18661.58,18661.58
LGED,4.08.01.04.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,31666.28,31567.07,30892.48,30892.48
LGED,4.08.01.04.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,45237.54,45095.82,44132.11,44132.11
LGED,4.08.01.04.07,"Depth beyond 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,69795.06,69576.41,68089.55,68089.55
LGED,4.08.01.05.01,Depth below bed level up to 3.0 m,m,12925.01,12884.52,12609.18,12609.18
LGED,4.08.01.05.02,Depth beyond 3.0 m up to 10.0 m,m,23525.89,23471.9,23103.42,23103.42
LGED,4.08.01.05.03,Depth beyond 10.0 m up to 15.0 m,m,28231.06,28166.28,27724.11,27724.11
LGED,4.08.01.05.04,Depth beyond 15.0 m up to 20.0 m,m,36465.12,36381.44,35810.3,35810.3
LGED,4.08.01.05.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,61167.3,61026.93,60068.89,60068.89
LGED,4.08.01.05.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,89398.37,89193.21,87793.0,87793.0
LGED,4.08.01.05.07,"Depth beyond 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,131744.96,131442.62,129379.16,129379.16
LGED,4.08.01.06.01,Depth below bed level up to 3.0 m,m,30118.22,29977.11,29036.62,29036.62
LGED,4.08.01.07.01,Depth below bed level up to 3.0 m,m,11912.71,11872.22,11596.88,11596.88
LGED,4.08.01.07.02,Depth beyond 3.0 m up to 10.0 m,m,14610.82,14563.58,14239.65,14239.65
LGED,4.08.01.07.03,Depth beyond 10.0 m up to 15.0 m,m,16948.56,16893.76,16517.99,16517.99
LGED,4.08.01.07.04,Depth beyond 15.0 m up to 20.0 m,m,21624.02,21554.1,21074.68,21074.68
LGED,4.08.01.07.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,35796.52,35680.78,34887.14,34887.14
LGED,4.08.01.07.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,51137.89,50972.54,49838.77,49838.77
LGED,4.08.01.07.07,"Depth beyond 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,78898.45,78643.35,76894.1,76894.1
LGED,4.08.01.08.01,Depth below bed level up to 3.0 m,m,15830.98,15783.74,15444.96,15444.96
LGED,4.08.01.08.02,Depth beyond 3.0 m up to 10.0 m,m,24426.16,24365.42,23932.16,23932.16
LGED,4.08.01.08.03,Depth beyond 10.0 m up to 15.0 m [Considering additional cost for Dewatering],m,29311.39,29238.5,28718.59,28718.59
LGED,4.08.01.08.04,Depth beyond 15.0 m up to 20.0 m [Considering additional cost for Dewatering],m,37860.54,37766.4,37094.84,37094.84
LGED,4.08.01.08.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,63508.01,63350.09,62223.6,62223.6
LGED,4.08.01.08.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,92819.39,92588.59,90942.19,90942.19
LGED,4.08.01.08.07,"Depth beyond 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,136786.47,136446.34,134020.07,134020.07
LGED,4.08.01.09.01,Depth below bed level up to 3.0 m,m,33074.43,32905.1,31827.04,31827.04
LGED,4.08.01.10.01,Depth below bed level up to 3.0 m,m,12107.75,12063.88,11774.37,11774.37
LGED,4.08.01.10.02,Depth beyond 3.0 m up to 10.0 m,m,16013.19,15959.2,15606.92,15606.92
LGED,4.08.01.10.03,Depth beyond 10.0 m up to 15.0 m,m,18575.3,18512.68,18104.03,18104.03
LGED,4.08.01.10.04,Depth beyond 15.0 m up to 20.0 m,m,23699.53,23619.62,23098.25,23098.25
LGED,4.08.01.10.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,39232.32,39100.05,38236.97,38236.97
LGED,4.08.01.10.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,56046.18,55857.22,54624.24,54624.24
LGED,4.08.01.10.07,"Depth beyond 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,86471.24,86179.7,84277.39,84277.39
LGED,4.08.01.11.01,Depth below bed level up to 3.0 m,m,16778.63,16728.01,16357.51,16357.51
LGED,4.08.01.11.02,Depth beyond 3.0 m up to 10.0 m,m,26793.58,26726.1,26264.49,26264.49
LGED,4.08.01.11.03,Depth beyond 10.0 m up to 15.0 m [Considering additional cost for Dewatering],m,32152.3,32071.31,31517.39,31517.39
LGED,4.08.01.11.04,Depth beyond 15.0 m up to 20.0 m [Considering additional cost for Dewatering],m,41530.05,41425.45,40709.96,40709.96
LGED,4.08.01.11.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,69663.31,69487.85,68287.67,68287.67
LGED,4.08.01.11.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,101815.61,101559.16,99805.05,99805.05
LGED,4.08.01.11.07,"Depth beyond 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,150044.06,149666.14,147081.13,147081.13
LGED,4.08.01.12.01,Depth below bed level up to 3.0 m,m,38581.78,38384.23,37173.52,37173.52
LGED,4.08.01.13.01,Depth below bed level up to 3.0 m,m,14327.38,14280.14,13976.45,13976.45
LGED,4.08.01.13.02,Depth beyond 3.0 m up to 10.0 m,m,16979.73,16922.37,16537.02,16537.02
LGED,4.08.01.13.03,Depth beyond 10.0 m up to 15.0 m,m,19696.49,19629.95,19182.95,19182.95
LGED,4.08.01.13.04,Depth beyond 15.0 m up to 20.0 m,m,25130.01,25045.11,24474.79,24474.79
LGED,4.08.01.13.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,41600.35,41459.81,40515.71,40515.71
LGED,4.08.01.13.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,59429.07,59228.3,57879.58,57879.58
LGED,4.08.01.13.07,"Depth beyond 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,91690.57,91380.81,89299.93,89299.93
LGED,4.08.01.14.01,Depth below bed level up to 3.0 m,m,18828.73,18754.49,18271.97,18271.97
LGED,4.08.01.14.02,Depth beyond 3.0 m up to 10.0 m,m,27163.31,27089.08,26562.68,26562.68
LGED,4.08.01.14.03,Depth beyond 10.0 m up to 15.0 m [Considering additional cost for Dewatering],m,32595.97,32506.89,31875.22,31875.22
LGED,4.08.01.14.04,Depth beyond 15.0 m up to 20.0 m [Considering additional cost for Dewatering],m,42103.13,41988.07,41172.16,41172.16
LGED,4.08.01.14.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,70624.61,70431.6,69062.97,69062.97
LGED,4.08.01.14.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,103220.58,102938.49,100938.19,100938.19
LGED,4.08.01.14.07,"Depth beyond 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,152114.54,151698.82,148751.01,148751.01
LGED,4.08.01.15.01,Depth below bed level up to 3.0 m,m,41993.87,41768.1,40423.34,40423.34
LGED,4.08.01.16.01,Depth below bed level up to 3.0 m,m,32425.91,32336.82,31749.69,31749.69
LGED,4.08.01.16.02,Depth beyond 3.0 m up to 10.0 m,m,27261.84,27140.37,26341.33,26341.33
LGED,4.08.01.16.03,Depth beyond 10.0 m up to 15.0 m,m,31623.74,31482.82,30555.94,30555.94
LGED,4.08.01.16.04,Depth beyond 15.0 m up to 20.0 m,m,40347.52,40167.74,38985.16,38985.16
LGED,4.08.01.16.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,66791.51,66493.9,64536.25,64536.25
LGED,4.08.01.16.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,95416.44,94991.28,92194.64,92194.64
LGED,4.08.01.16.07,"Depth beyond 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,147213.94,146557.97,142243.16,142243.16
LGED,4.08.01.17.01,Depth below bed level up to 3.0 m,m,31400.11,31292.13,30487.7,30487.7
LGED,4.08.01.17.02,Depth beyond 3.0 m up to 10.0 m,m,56664.35,56509.13,55357.82,55357.82
LGED,4.08.01.17.03,Depth beyond 10.0 m up to 15.0 m [Considering additional cost for Dewatering],m,67997.22,67810.96,66429.38,66429.38
LGED,4.08.01.17.04,Depth beyond 15.0 m up to 20.0 m [Considering additional cost for Dewatering],m,87829.75,87589.16,85804.61,85804.61
LGED,4.08.01.17.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,147327.32,146923.75,143930.32,143930.32
LGED,4.08.01.17.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,215324.54,214734.71,210359.7,210359.7
LGED,4.08.01.17.07,"Depth beyond 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,317320.38,316451.15,310003.76,310003.76
LGED,4.08.01.18.01,Depth below bed level up to 3.0 m,m,93201.91,92693.92,89716.54,89716.54
LGED,4.08.01.19.01,Depth below bed level up to 3.0 m,m,67913.0,67697.04,66301.42,66301.42
LGED,4.08.01.19.02,Depth beyond 3.0 m up to 10.0 m,m,77590.56,77334.11,75533.58,75533.58
LGED,4.08.01.19.03,Depth beyond 10.0 m up to 15.0 m,m,90005.05,89707.57,87618.95,87618.95
LGED,4.08.01.19.04,Depth beyond 15.0 m up to 20.0 m,m,114834.03,114454.49,111789.69,111789.69
LGED,4.08.01.19.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,190096.88,189468.58,185057.26,185057.26
LGED,4.08.01.19.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,271566.97,270669.4,264367.51,264367.51
LGED,4.08.01.19.07,"Depth beyond 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,418989.04,417604.22,407881.31,407881.31
LGED,4.08.01.20.01,Depth below bed level up to 3.0 m,m,76448.69,76205.74,74343.11,74343.11
LGED,4.08.01.20.02,Depth beyond 3.0 m up to 10.0 m,m,136004.17,135680.23,133242.62,133242.62
LGED,4.08.01.20.03,Depth beyond 10.0 m up to 15.0 m [Considering additional cost for Dewatering],m,163205.0,162816.28,159891.14,159891.14
LGED,4.08.01.20.04,Depth beyond 15.0 m up to 20.0 m [Considering additional cost for Dewatering],m,210806.46,210304.36,206526.06,206526.06
LGED,4.08.01.20.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,353610.83,352768.6,346430.81,346430.81
LGED,4.08.01.20.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,516815.83,515584.88,506321.95,506321.95
LGED,4.08.01.20.07,"Depth beyond 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,761623.33,759809.3,746158.67,746158.67
LGED,4.08.01.21.01,Depth below bed level up to 3.0 m,m,213973.51,212844.65,206266.19,206266.19
LGED,4.08.02.01.01,Depth below bed level up to 3.0 m,m,15289.06,15238.45,14938.13,14938.13
LGED,4.08.02.01.02,Depth beyond 3.0 m up to 10.0 m,m,16574.68,16520.69,16183.26,16183.26
LGED,4.08.02.01.03,Depth beyond 10.0 m up to 15.0 m,m,19226.63,19164.0,18772.58,18772.58
LGED,4.08.02.01.04,Depth beyond 15.0 m up to 20.0 m,m,24530.53,24450.62,23951.22,23951.22
LGED,4.08.02.01.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,40607.97,40475.7,39648.99,39648.99
LGED,4.08.02.01.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,58011.38,57822.42,56641.41,56641.41
LGED,4.08.02.01.07,"Depth beyond 30.0 m [Considering additional cost for Kentledge including supports, loading arrangement and Labour.]",m,89503.28,89211.74,87389.6,87389.6
LGED,4.08.02.02.01,Depth below bed level up to 3.0 m,m,18231.61,18177.62,17775.4,17775.4
LGED,4.08.02.02.02,Depth beyond 3.0 m up to 10.0 m,m,30140.27,30059.29,29485.66,29485.66
LGED,4.08.02.02.03,Depth beyond 10.0 m up to 15.0 m,m,36168.33,36071.15,35382.79,35382.79
LGED,4.08.02.02.04,Depth beyond 15.0 m up to 20.0 m,m,46717.43,46591.9,45702.77,45702.77
LGED,4.08.02.02.05,"Depth beyond 20.0 m up to 25.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,78364.71,78154.16,76662.71,76662.71
LGED,4.08.02.02.06,"Depth beyond 25.0 m up to 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,114533.04,114225.31,112045.49,112045.49
LGED,4.08.02.02.07,"Depth beyond 30.0 m [Considering additional cost for Dewatering, Kentledge including supports, loading arrangement and Labour.]",m,168785.54,168332.03,165119.67,165119.67
LGED,4.08.02.03.01,Depth below bed level up to 3.0 m,m,48156.81,47945.15,46614.5,46614.5
LGED,4.08.03,"SL: Providing Steel liner 10 mm thick for Curbs and 6 mm thick for Steining of Wells including fabrication and setting out as per detailed drawing, specification and direction of Engineer-in-Charge.",mt,130618.38,130473.56,128863.61,128863.61
LGED,4.08.04,"SCE: Providing and laying Steel Cutting edge weighing not less than 40 kg per metre for Well foundation including cost & carriage of all materials complete as per drawing, specification and direction of Engineer-in-charge.",mt,144174.08,143915.74,141857.94,141857.94
LGED,4.08.05.01.01,"RCC-17BCCM : Compressive strength, f'c = 17 Mpa MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM II/A-L/M/V/W 42.5N, sand of minimum FM 1.8 and 20mm down well graded crushed picked brick chips (LAA <=38) [Using Concrete Mixture Machine and retail rate of Cement]",cum,12620.26,12602.71,12272.43,12272.43
LGED,4.08.05.01.02,"RCC-20SCCM : Compressive strength, f'c = 20 MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM II/A-L/M/V/W 42.5N, sand of minimum FM 2.2 and 20mm down well graded crushed stone chips (LAA <=35), water reducing admixture of complying type A under ASTM C 494 [Using Concrete Mixture Machine and retail rate of Cement]",cum,16873.04,17010.38,15746.01,16091.12
LGED,4.08.05.01.03,"RCC-20SCBP : Compressive strength, f'c = 20 MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM II/A-L/M/V/W 42.5N, sand of minimum FM 2.2 and 20mm down well graded crushed stone chips (LAA <=35),, water reducing admixture of complying type A under ASTM C 494 [Using Batching Plant, Transit Mixer, Concrete Pump and bulk rate of Cement]",cum,16234.01,16390.26,15203.32,15548.43
LGED,4.08.05.01.04,"RCC-25SCCM : Compressive strength, f'c = 25 MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM II/A-L/M/V/W 42.5N, sand of minimum FM 2.5 and 20mm down well graded crushed stone chips (LAA <=30), high range water reducing admixture of complying type F under ASTM C 494 [Using Concrete Mixture Machine and retail rate of Cement]",cum,17884.49,17993.13,16801.34,17123.79
LGED,4.08.05.01.05,"RCC-25SCBP : Compressive strength, f'c = 25 MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM II/A-L/M/V/W 42.5N, sand of minimum FM 2.5 and 20mm down well graded crushed stone chips (LAA <=30), high range water reducing admixture of complying type F under ASTM C 494 [Using Batching Plant, Transit Mixer, Concrete Pump and bulk rate of Cement]",cum,17184.35,17311.9,16197.54,16519.99
LGED,4.08.05.01.06,"RCC-30SCCM : Compressive strength, f'c = 30 MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM I 52.5N, sand of minimum FM 2.5 and 20mm down well graded crushed stone chips (LAA <=30), high range water reducing admixture of complying type F under ASTM C 494. [Using Concrete Mixture Machine and retail rate of Cement]",cum,19084.48,19193.12,18001.33,18323.78
LGED,4.08.05.01.07,"PCC-30SCBP : Compressive strength, f'c = 30 MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM I 52.5N, high range water reducing admixture of complying type F under ASTM C 494, sand of minimum FM 2.5 and 38mm down well graded crushed stone chips (LAA <=30). [Using Batching Plant, Transit Mixer, Concrete Pump and bulk rate of Cement]",cum,18161.64,18289.19,17174.83,17497.28
LGED,4.08.05.02.01,"RCC-17BCCM : Compressive strength, f'c = 17 MPa Mpa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM II/A-L/M/V/W 42.5N, sand of minimum FM 1.8 and 20mm down well graded crushed picked brick chips (LAA <=38) [Using Concrete Mixture Machine and retail rate of Cement]",cum,11568.57,11552.49,11249.73,11249.73
LGED,4.08.05.02.02,"RCC-20SCCM : Compressive strength, f'c = 20 MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM II/A-L/M/V/W 42.5N, sand of minimum FM 2.2 and 20mm down well graded crushed stone chips (LAA <=35), water reducing admixture of complying type A under ASTM C 494 [Using Concrete Mixture Machine and retail rate of Cement]",cum,15466.95,15592.85,14433.84,14750.19
LGED,4.08.05.02.03,"RCC-20SCBP : Compressive strength, f'c = 20 MPa at 28 days on standard cylinders, cement conforming to BDS EN 197-1 : 2003 CEM II/A-L/M/V/W 42.5N, sand of minimum FM 2.2 and 20mm down well graded crushed stone chips (LAA <=35),, water reducing admixture of complying type A under ASTM C 494 [Using Batching Plant, Transit Mixer, Concrete Pump and bulk rate of Cement]",cum,14881.18,15024.41,13936.38,14252.73
