agency,code,description,unit,zone_a,zone_b,zone_c,zone_d
PWD,20.5.1,With F.I bar of size: 38 mm x 6 mm,sqm,5100.0,5078.0,4959.0,4959.0
PWD,20.5.2,With MS box of size: 20 mm x 20 mm of 1.5 mm wall thickness,sqm,4622.0,4601.0,4482.0,4482.0
PWD,20.6.1,"Manufacturing, supplying, fitting and fixing of stair railing of standard height of any design and shape with 75 mm x75 mm finished wood for hand rail and vertical post, fitting",sqm,4345.0,4324.0,4218.0,4218.0
PWD,20.6.2.1,With MS box of size: 38 mm x 12 mm of 1.5 mm wall thickness,sqm,4728.0,4707.0,4601.0,4601.0
PWD,20.6.2.2,With F.I bar of size: 38 mm x 6 mm,sqm,5171.0,5150.0,5044.0,5044.0
PWD,20.6.3,"Manufacturing, supplying, fitting and fixing of stair railing of standard height of any design and shape with 100mm x 62mm finished wood for hand rail, fixing with 75mm x 38mm x 3mm MS box of 400mm length which fitting between 2 nos. 75mm x 38mm x 3mm MS box (total 3 nos. post per flight) welding on 150 mm x 150 mm x 6 mm anchor plate at base, 01 no 75mm x 38mm x 3mm MS box (200 mm space from top wooden rail) inclined with top and 01 no 75mm x 38mm x 3mm MS box (fitted with plain concrete surface of stair by royal bolt) inclined with bottom, both welding with vertical post, welding 1.5 mm thick 20mm dia MS pipe @ 125mm c/c horizontally between the MS vertical post, welding 50 mm x 6 mm F.I. bar in inclined fitted in the grooved wooden rail by necessary screws, nails, mending good the damages with cement concrete (1:2:4), applying french polish of approved quality and colour to wooden hand rail, 2 (two) coats of synthetic enamel paint of approved quality over an anti- corrosive prime coat etc. complete in all respect for all floors and accepted by the Engineer-in-charge. (Exposed area excluding hand rail of railing will be considered for measurement, rate is excluding the cost of wood for hand-rail and cost of painting, polish).",sqm,7335.0,7315.0,7212.0,7212.0
PWD,20.7,"Manufacturing, supplying, fitting and fixing of stair railing of standard height of any design and shape with 100mm x 62mm finished wood for hand rail, fixed with 50mm x 25mm x 2mm SS box of 400mm length which fitting between 2 nos. 50mm x 25mm x 2mm SS box (total 3 nos. post per flight) welding on 100 mm x 100 mm x 6 mm anchor plate at base, 01 no 50mm x 25mm x 2mm SS box (200 mm space from wooden rail) inclined with top and 01 no 50mm x 25mm x 2mm SS box (fitted with plain concrete surface of stair by royal bolt) inclined with bottom, both welding with vertical post, welding 1.5 mm thick 20mm dia SS pipe 125mm c/c horizontally between the SS vertical post, welding 50 mm x 6 mm F.I. bar in inclined fitted in the grooved wooden rail by necessary screws, nails, mending good the damages with cement concrete (1:2:4) including polishing of SS box and pipe, applying french polish of approved quality and colour to wooden hand rail, 2 (two) coats of synthetic enamel paint of approved quality and color over an anti-corrosive prime coat etc. complete in all respect for all floors and accepted by the Engineer-in-charge. (Exposed area excluding hand rail of railing will be considered for measurement, rate is excluding the cost of wood for hand-rail and cost of painting, polish of wood).",sqm,10615.0,10595.0,10496.0,10496.0
PWD,20.8.1,"Supplying, fitting and fixing stainless steel (SS) stair railing of standard height with 2 mm thick 62 mm dia SS pipe for hand-rail, 2 mm thick 40 mm dia 5 nos vertical SS pipes in each flight, 1.5 mm thick 20 mm dia 5 nos horizontal SS pipes as per drawing, design including carrying, polishing, fabricating, welding and fixing with tread by 25 mm long royal bolt etc.all complete and accepted by the Engineer-in- charge.",sqm,7786.0,7770.0,7690.0,7690.0
PWD,20.8.2,"Supplying, fitting and fixing stainless steel (SS) stair railing of standard height with 2 mm thick 62 mm x 25 mm SS Box for hand-rail fixing with 2 nos of consecutive SS vertical post of 2 mm thick 50 mm x 18 mm SS Box (4 nos vertical support in each flight, each vertical support containing 2 nos of consecutive SS vertical box of 125 mm space) fixing with tread by 75 mm long royal bolt, welding 1.5 mm thick 38 mm x 12 mm 5 nos horizontal SS Box between vertical support as per drawing, design including carrying, polishing, fabricating, welding etc.all complete and accepted by the Engineer-in-charge.",sqm,10472.0,10449.0,10331.0,10331.0
PWD,20.8.3,"Supplying, fitting and fixing stainless steel (SS) stair railing of standard height with 2 mm thick 62 mm dia SS pipe for hand-rail, 50mm x 6mm SS double plate SS newel post having SS pipe holder at the top to provide hand rail and having SS knob between double plate to hold the horizontal pipe (4 nos. post in each flight) fitting by welding on 150 mm x 100 mm x 6 mm SS anchor plate at base, base plate fitting with the tread by 50mm long royal bolt, 1.5 mm thick 20 mm dia 5 nos horizontal pipes fitting in the SS knob including carrying, polishing fabricating etc. all complete and accepted by the Engineer-in-charge.",sqm,11664.0,11643.0,11533.0,11533.0
PWD,20.8.4,"Supplying, fitting and fixing stainless steel (SS) stair railing of standard height with 2 mm thick 62 mm dia pipe for hand- rail, 2 mm thick 50mm dia SS vertical post having pipe holder at the top to provide hand rail and having SS knob to hold the horizontal pipe (4 nos. post in each flight) fitting by welding on 150 mm x 100 mm x 6 mm anchor plate at base, base plate fitting with the tread by 50 mm long royal bolt, 1.5 mm thick 20 mm dia 8 nos horizontal pipes fitting in the SS knob including carrying, polishing fabricating etc.all complete and accepted by the Engineer-in-charge.",sqm,11034.0,11014.0,10913.0,10913.0
PWD,20.9.1,"Supplying, fitting and fixing 10 mm thick tempered glass railing in stair with 62 mm dia 2 mm thick SS pipe for hand rail, 04 nos 62 mm x 50 mm x 2 mm SS vertical box post (having 4 nos. SS glass holder and 1 no rail holder) in each flight fitting and fixing with 65 mm x 55 mm x 6 mm SS base plate including welding, bending, fabricating, polishing all complete as per drawing, design and specification etc. in all respect and accepted by Engineer-in-charge.",sqm,12232.0,12212.0,12097.0,12097.0
PWD,20.9.2,"Supplying, fitting and fixing 10 mm thick tempered glass railing in stair of standard height with 2 mm thick 62 mm dia SS pipe for hand-rail, 2 mm thick 62 mm dia SS vertical post (4 nos. post in each flight) having 1 no. pipe holder at the top to provide top rail and 4 nos. SS glass holder to fit the tempered glass, welding vertical post on 100 mm x 100 mm x 6 mm SS base plate and fitting base plate with the tread by 50mm long rowel bolt including welding, bending, fabricating, polishing all complete as per drawing, design and specification etc. in all respect and accepted by Engineer-in- charge.",sqm,22004.0,21982.0,21859.0,21859.0
PWD,20.9.3,"Supplying, fitting and fixing 10 mm thick tempered glass railing in stair of standard height with 2 mm thick 62 mm dia SS pipe for hand-rail, fixing rail with the glass by SS holder, fitting the tempered glass with 150 mm/ 200 mm long SS glass clamp (4 nos. clamp in each flight), welding the SS glass clamp on 100 mm x 100 mm x 6 mm SS base plate and fitting base plate with the tread by 50 mm long rowel bolt including welding, bending, fabricating, polishing all complete as per drawing, design and specification etc. in all respect and accepted by Engineer-in-charge.",sqm,12096.0,12078.0,11970.0,11970.0
PWD,20.9.4,"Supplying, fitting and fixing 10 mm thick tempered glass railing in stair of standard height with 2 mm thick 62 mm dia SS pipe for hand rail, 2 mm thick 50 mm x 25 mm SS vertical post (4 nos. post in each flight) having 1 no. pipe holder at the top to provide top rail and 2 nos. SS glass holder to fit the tempered glass, welding vertical post on 100 mm x 100 mm x 6 mm SS base plate and fitting base plate on outer side of the tread by 75 mm long rowel bolt including welding, bending, fabricating, polishing all complete as per drawing, design and specification etc. in all respect and accepted by Engineer-in-charge.",sqm,11918.0,11899.0,11787.0,11787.0
PWD,20.10.1,"Supplying, fitting and fixing 10 mm thick tempered glass railing in stair of standard height with 62 mm dia finished wood with 10 mm x 18 mm groove for hand rail, fitting 150",sqm,6672.0,6662.0,6584.0,6584.0
PWD,20.10.2,"Supplying, fitting and fixing 10 mm thick tempered glass railing in stair of standard height with 75 mm x 50 mm finished wood for hand rail and vertical post of both sides of stair railing having 10mm x 38mm groove for fitting the tempered glass, 1.5 mm thick 62 mm x 25 mm aluminium U channel fitting with the RCC plain surface at bottom by 50mm long rowel bolt,10 mm thick Tempered glass fitting between the wooden groove and aluminium U channel through glass protector bit/ rubber gasket, silicon as per drawing, design including carrying, fabricating etc. all complete and accepted by the Engineer-in-charge. (Rate is excluding cost of wood and cost of polish).",sqm,7578.0,7568.0,7489.0,7489.0
PWD,20.10.3,"Supplying, fitting and fixing 10 mm thick tempered glass railing in stair of standard height with 75 mm x 50 mm finished wood for hand rail and vertical post of both sides of stair tread, fixing the rail with the tempered glass by SS holder, fitting the bottom edge of the tempered glass with 1.5mm thick 38mm x 18 mm aluminium U channel and the top edge of the tempered glass with 1.5 mm thick 12mm x 12 mm aluminium U channel through glass protector bit/rubber gasket, silicon and fixing with the tread of stair by 50mm long royal bolt, fitting 38 mm x 6 mm F.I. bar at the bottom of the grooved wooden hand rail by necessary screws, nails including fitting, fixing, carrying, fabricating etc. as per drawing, design all complete and accepted by the Engineer- in-charge. (Rate is excluding cost of wood and cost of polish).",sqm,8478.0,8467.0,8389.0,8389.0
PWD,20.10.4,"Supplying, fitting and fixing 10 mm thick tempered glass railing in stair of standard height with 2 mm thick 62 mm dia SS pipe or 2 mm thick 62 mm x 38 mm SS box for hand rail and vertical post of both sides of stair tread, fixing the rail with the tempered glass by SS holder, fitting the bottom edge of the tempered glass with 1.5mm thick 38mm x 18 mm alluminium U channel and the top edge of the tempered glass with 1.5 mm thick 12mm x 12 mm alluminium U channel through glass protector bit/rubber gasket, silicon and fixing with the tread of stair by 50 mm long royal bolt, welding vertical post on 100 mm x 100 mm x 6 mm SS base plate and fitting base plate with the concrete of stair by 50mm long royal bolt including fitting, fixing,carrying, fabricating, polishing etc. as per drawing, design all complete and accepted by the Engineer-in-charge.",sqm,10960.0,10948.0,10851.0,10851.0
PWD,20.11,"Supplying, fitting and fixing stainless steel railing of standard height (approximately 225 mm above RCC or Brick wall) with 2 mm thick 62 mm dia SS pipe for hand-rail, 2 mm thick 40 mm dia vertical SS pipes @ 1200 mm c/c fitting and fixing with 65 mm x 55 mm x 6 mm SS base plate and fitting base",meter,2236.0,2236.0,2236.0,2236.0
PWD,20.12.1,"Supplying, fitting and fixing stainless steel railing on inner side of stair with 2 mm thick 62 mm dia SS pipe for hand-rail (50mm space from wall), fitting and fixing by a SS pipe holder @ 1200 mm c/c welding with 65 mm x 55 mm x 6 mm SS base plate and fitting base plate on RCC or Brick wall by SS Rowel Bolt including welding, bending, fabricating, polishing all complete as per drawing, design and specification etc. all complete in all respect and accepted by Engineer-in-charge.",meter,2288.0,2287.0,2276.0,2276.0
PWD,20.12.2,"Supplying, fitting and fixing MS railing on inner side of stair with 3 mm thick 62 mm x 38 mm MS box for hand-rail (50mm space from wall), fitting and fixing by a MS box holder @ 1200 mm c/c welding with 65 mm x 55 mm x 6 mm MS base plate and fitting base plate on RCC or Brick wall by Rowel Bolt including welding, bending, fabricating, all complete as per drawing, design and specification etc. all complete in all respect and accepted by Engineer-in-charge.",meter,1329.0,1328.0,1317.0,1317.0
PWD,20.12.3,"Supplying, fitting and fixing 50 mm dia finished Wooden railing on inner side of stair (50 mm space from wall), fitting both sides by 2 mm thick 50 mm dia SS pipe caping one end of 250 mm length, fitting and fixing by a SS holder @ 1200 mm c/c welding with 65 mm x 55 mm x 6 mm SS base plate and fitting base plate on RCC or Brick wall by Rowel Bolt including welding, bending, fabricating, all complete as per drawing, design and specification etc. all complete in all respect and accepted by Engineer-in-charge.",meter,2262.0,2245.0,2258.0,2258.0
PWD,20.13,"Supplying, fitting and fixing SS Swimming Pool Ladder of 3000 mm x 600 mm size in which outer frame of 2 mm thick 50 mm dia SS pipe and horizontal bar for lower part (approximately 1800 mm) of 2 mm thick 40 mm dia SS pipe @ 200 mm c/c and fitting and fixing the whole with 100 mm x 100 mm x 6 mm SS base plate on both side and fitting base plate on RCC or Brick wall by Rowel Bolt including welding, bending, fabricating, all complete as per drawing, design and specification etc. all complete in all respect and accepted by Engineer-in-charge.",sqm,8155.0,8135.0,8031.0,8031.0
PWD,20.14.1,"Supplying, fitting and fixing verandah railing with 2 mm thick 50 mm dia SS hand rail, 1.5 mm thick 20 mm dia 5 nos SS horizontal pipes, 2 mm thick 50 mm x 25 mm SS box vertical post @ 450 mm c/c. Among the vertical box post, 5 nos box posts will be fitted with floor bed by 65 mm x 55 mm x 6 mm SS plate, remaining SS box post will be fitted and fixed with 50 mm x 25 mm x 2 mm SS horizontal box at bottom (50 mm above from floor) including all fittings, fixtures, polishing, carrying etc. all complete as per approved design and drawing and accepted by the Engineer-in-charge.",sqm,9533.0,9504.0,9349.0,9349.0
PWD,20.14.2,"Supplying, fitting and fixing verandah railing with 2 mm thick 62 mm dia SS hand rail, 1.5 mm thick 25 mm square SS box @150 mm c/c vertically, 2 mm thick 50 mm dia SS vertical post @ 900 mm c/c, 2 nos 1.5 mm thick 38 mm x 38 mm",sqm,10685.0,10671.0,10595.0,10595.0
PWD,20.14.3,"Supplying, fitting and fixing verandah railing of standard height with 2 mm thick 62 mm dia SS pipe for hand-rail, 2 mm thick 75 mm x 75 mm SS square vertical post having pipe holder to provide hand rail and SS knob for horizontal pipe @ 900 mm c/c fitting by welding on 150 mm x 150 mm x 6 mm SS anchor plate at base, base plate fitting with the floor by 50mm long royal bolt, 1.5 mm thick 25 mm dia 8 nos horizontal SS pipes fitting with SS knob of vertical post including carrying, polishing, fabricating etc. all complete and accepted by the Engineer-in-charge.",sqm,12001.0,11988.0,11918.0,11918.0
PWD,20.14.4,"Supplying, fitting and fixing verandah railing of standard height with 2 mm thick 62 mm dia SS pipe for hand-rail, 2 mm thick 50 mm dia vertical SS post having pipe holder to provide hand rail and SS knob for horizontal pipe @ 900 mm c/c fitting by welding on 150 mm x 150 mm x 6 mm SS anchor plate at base, base plate fitting with the floor by 50mm long rowel bolt, 1.5 mm thick 25 mm dia 8 nos horizontal SS pipes fitting with SS knob of vertical post including carrying, polishing, fabricating etc. all complete and accepted by the Engineer-in-charge.",sqm,11946.0,11932.0,11856.0,11856.0
PWD,20.15.1,"Supplying, fitting and fixing 10 mm thick tempered glass railing in verandah with 62 mm dia 2 mm thick SS pipe for hand rail, 62 mm x 50 mm x 2 mm SS vertical box fitted with concrete slab by 100 mm x 55 mm x 6 mm SS plate @ 600 mm c/c and base plate fitting with the floor by 50mm long rowel bolt including all fittings, fixtures as per drawing, design and specification etc. all complete in all respect and accepted by Engineer-in-charge.",sqm,11949.0,11937.0,11867.0,11867.0
PWD,20.15.2,"Supplying, fitting and fixing 10 mm thick tempered glass railing in verandah of standard height with 2 mm thick 62 mm dia SS pipe for hand-rail, 2 mm thick 50 mm dia SS vertical post having pipe holder to provide hand rail and SS glass holder @ 900 mm c/c fitting by welding on 100 mm x 100 mm x 6 mm SS anchor plate at base, base plate fitting with the floor by 50 mm long rowel bolt, 10 mm thick Tempered glass fitting between the post through glass holder as per drawing, design including carrying, polishing fabricating etc. all complete and accepted by the Engineer-in-charge.",sqm,11779.0,11768.0,11700.0,11700.0
PWD,20.15.3,"Supplying, fitting and fixing 10 mm thick tempered glass railing in verandah of standard height with 1.5 mm thick 50 mm x 15 mm SS U channel at top of rail, fitting the tempered glass with 150mm/ 200 mm long SS glass clamp @ 900 mm c/c, welding the SS glass clamp on 100 mm x 100 mm x 6 mm SS base plate and fitting base plate with the floor by 50mm long rowel bolt including welding, bending, fabricating, polishing all complete as per drawing, design and specification etc. in all respect and accepted by Engineer-in- charge.",sqm,10735.0,10725.0,10663.0,10663.0
PWD,20.16,"Supplying, fitting and fixing 10 mm thick tempered glass railing in verandah of standard height with 3 mm thick 50 mm x 50 mm square MS box for hand rail, 3 mm thick 75mm x 38 mm MS vertical post box @ 900 mm c/c fitting by welding on 150 mm x 100 mm x 6 mm anchor plate at base, base plate fitting with the floor by 50mm long rowel bolt, fitting 10mm thick tempered glass between the vertical post through glass holder, applying 2 (two) coats of synthetic enamel paint of approved quality over an anti-corrosive prime coat including all other accessories and carrying, fabricating etc. all complete and accepted by the Engineer-in-charge. (Rate is excluding the cost of painting).",sqm,9092.0,9078.0,8997.0,8997.0
PWD,20.17.1,"Supplying, fitting and fixing verandah railing of standard height with 3 mm thick 75 mm x 50 mm MS box for vertical post box @ 900 mm c/c fitting by welding on 150 mm x 100 mm x 6 mm anchor plate at base, base plate fitting with the floor by 50 mm long rowel bolt, 3 mm thick 50 mm x 38 mm MS horizontal box fitting with the vertical post by welding @ 150 mm c/c including all other accessories and carrying, fabrication, applying 2 (two) coats of synthetic enamel paint of approved quality over an anti-corrosive prime coat etc. complete in all respect for all floors and accepted by the Engineer-in-charge. (Exposed area of railing will be considered for measurement, rate is excluding the cost of painting).",sqm,5858.0,5841.0,5753.0,5753.0
PWD,20.17.2,"Supplying, fitting and fixing verandah railing of standard height with 5 mm thick 75 mm x 75 mm MS box for vertical post box @ 900 mm c/c fitting by welding on 150 mm x 150 mm x 6 mm anchor plate at base, base plate fitting with the floor by 50 mm long royal bolt, fitting 5 mm thick 50 mm x 50 mm MS horizontal box with the vertical post by welding at top of rail and 125 mm above from the floor, 3 mm thick 25 mm x 25 mm MS square box fitting by welding vertically @ 150 mm c/c between the top and bottom rail including all other accessories and carrying, fabrication, applying 2 (two) coats of synthetic enamel paint of approved quality over an anti- corrosive prime coat etc. complete in all respect for all floors and accepted by the Engineer-in-charge. (Exposed area of railing will be considered for measurement, rate is excluding the cost of painting).",sqm,6531.0,6515.0,6426.0,6426.0
PWD,20.17.3,"Supplying, fitting and fixing verandah railing of standard height with 5 mm thick 75 mm x 50 mm MS box for vertical post box @ 900 mm c/c fitting by welding on 150 mm x 150 mm x 6 mm anchor plate at base, base plate fitting with the floor by 50 mm long rowel bolt, 5 mm thick 75 mm x 50 mm MS horizontal box fitting by welding with the vertical post for hand rail, 2 nos. 5mm thick 50 mm x 50 mm MS horizontal box fitting with the vertical post by welding 125 mm below the top rail and 125 mm above the floor, 3 mm thick 25 mm x 25mm MS square box fitting by welding vertically @ 150 mm c/c between the 2 nos. 50 mm x 50 mm horizontal MS box including all other accessories and carrying, fabrication, applying 2 (two) coats of synthetic enamel paint of approved quality over an anti-corrosive prime coat etc. complete in all respect for all floors and accepted by the Engineer-in-charge.",sqm,6958.0,6941.0,6853.0,6853.0
PWD,20.18.1,Providing 38 mm x 38 mm x 6 mm M.S. angle to the nosing of steps of staircase,meter,480.0,478.0,471.0,471.0
PWD,20.18.2,Providing nosing 32 mm x 32 mm x 6 mm M.S. angle to the nosing of steps of stair case.,meter,422.0,420.0,413.0,413.0
PWD,20.18.3,Providing 25 mm x 25 mm x 6 mm size M.S. angle to the nosing of stair case.,meter,365.0,363.0,356.0,356.0
PWD,20.18.4,Providing 38 mm x 38 mm x 6 mm brass angle to the nosing of steps of stair case,meter,1518.0,1516.0,1509.0,1509.0
PWD,20.18.5,Providing 38 mm x 38 mm x 6 mm S.S. angle to the nosing of steps of staircase,meter,1476.0,1474.0,1467.0,1467.0
PWD,20.18.6,Providing 32 mm x 32 mm x 6 mm S.S. angle to the nosing of steps of stair case,meter,1180.0,1178.0,1171.0,1171.0
PWD,20.18.7,Providing 25 mmx 25 m x 6 mm size S.S. angle to the nosing of stair case.,meter,1117.0,1115.0,1108.0,1108.0
PWD,20.19,"Supplying, fitting & fixing of column guard made of 50 mm x 50 mm x 6 mm M.S. angle around column & 50 mm x 6 mm F.I. bar for Tie at the top including fitting and fixing with the angle by welding, fitting and fixing the angle by cutting grooves in R.C.C, fixing and finishing the same with C.C. (1:2:4) etc. cost of electricity and other charges all complete and accepted by the Engineer-in-charge.",meter,630.0,628.0,617.0,617.0
PWD,20.20.1,"Supplying, fitting & fixing of column guard made of 75 mm x 75 mm x 3 mm S.S. angle at corner of column including supplying 3 Nos. of 75 mm long 12 mm x 3 mm SS bar clamp with bifurcated ends, fitting and fixing with the angle by welding, fitting and fixing the angle by cutting grooves in R.C.C, fixing and finishing the same with C.C. (1:2:4) etc. cost of electricity and other charges all complete and accepted by the Engineer-in-charge.",meter,1824.0,1823.0,1812.0,1812.0
PWD,20.20.2,For column guard made of 50 mm x 50 mm x 3 mm S.S. angle,meter,1744.0,1742.0,1731.0,1731.0
PWD,21.1,"Supplying, fitting and fixing MS grill fencing of any design and shape in boundary wall with 31 mm x 6 mm F.I. bar @ 150 mm c/c placed vertically after cutting as per required measurement. Welding the said F.I. bar with 2 nos. horizontal 30 mm x 6 mm F.I. bar placed one at top and another at bottom including embedding/fixing the horizontal F.I. bar in position with cutting grooves in wall up to 150 mm depth and mending good the damages with C.C. (1:2:4), finishing with two coats of painting with synthetic enamel paint over a coat of anti-corrosive paint etc. complete as per drawing and design and accepted by the Engineer-in-charge. (Rate is excluding the cost of painting)",sqm,2617.0,2605.0,2524.0,2524.0
PWD,21.2,"Supplying, fitting and fixing MS grill fencing of any design and shape made with 19 mm x 19 mm x 3 mm box (box made with 2 nos.19 mm x 19 mm x 3 mm angle by continuous welding) placed vertically @ 150 mm c/c and welding the said vertical boxes with two Nos. horizontal 25 x 25 x 6 mm angle box (made with 2 Nos. 25 x 25 x 6 mm angle by welding), placing one at bottom and another at top and again fitting & fixing by welding the said horizontal tube box with 38 mm x 38 mm x 6 mm angle box vertical post made with 2 nos. 38 mm x 38 mm x 6 mm angle by welding) provided @ 1800 mm c/c including embedding the tube box post in brick R.C.C. pillar or core wall up to 375 mm depth after cutting grooves in wall/pillar including mending good the damages with C.C. (1:2:4) and finishing, curing, 2 coats of approved synthetic enamel paint over a coat of anti- corrosive paint etc. all complete as per design, drawing and accepted by the Engineer-in-charge. (Rate is excluding the cost of painting)",sqm,5258.0,5236.0,5090.0,5090.0
PWD,21.3,"Manufacturing, supplying, fitting and fixing M.S. grill fencing as per design with outer frames having 38 mm x 38 mm x 6 mm M.S. angle and inner members having 10 mm dia M.S. rod placed @ 100 mm c/c diagonally on both direction, welding each cris-cross end of rod with corners of outer frame including cutting rods and size angles to required shapes and size and setting the entire fence with the previously installed box tube (box tube made with 2 nos. angle) post including thorough and full welding the frame with the angle box posts, painting 2 coats of synthetic enamel paint over a coat of anti-corrosive priming etc. all complete as per drawing and accepted by the Engineer-in-charge. (Rate is excluding the cost of paint)",sqm,2619.0,2605.0,2528.0,2528.0
PWD,21.4,"Manufacturing, supplying, fitting and fixing M.S. box tube (made with 2 nos angle) post (bottom end bifurcated) made by thorough welding of two Nos. 38 x 38 x 6 mm M.S. angle and vertically placing the post into C.C. or R.C.C. foundation including cutting angle to required shape and size including covering the top of the post with 6 mm thick M.S. plate etc. all complete as per drawing and accepted by the Engineer- in-charge. (Rate is excluding the cost of C.C./R.C.C. foundation and paint)",meter,1106.0,1102.0,1078.0,1078.0
PWD,21.5,"Providing barbed wire fencing with R.C.C (1:2:4) pillars @ 2.43 m c/c. and of section 100 mm x 100 mm at top and 150 mm x 150 mm at bottom of 2.13 m total height (1.37 m above G.L. and 0.76 m below G.L.) including 150 mm thick, 450 mm square spread footings (pillars reinforced with 4 Nos. 10 mm dia main rod and 6 mm dia stirrups @ 150 mm c/c, footing reinforced with 5 Nos. 10 mm dia rod both ways) supplying, fitting and fixing 8 lines of barbed wire horizontally (fixed with the post through 6 mm dia rods embedded in to the post) and 2 lines diagonally from post to post with 12 BWG 2 ply barbed wire, with 4 points barbs @ at least 112 mm c/c including 6 mm thick (1:4) cement plaster up to 1500 mm length of the pillars etc. complete and accepted by the Engineer-in-charge. (Rate is excluding the cost of concrete, reinforcement & plaster which is to be paid as per corresponding items in the schedule)",sqm,157.0,156.0,154.0,154.0
PWD,21.6,"Providing barbed wire fencing with average 100 mm dia best quality local ballah post of 1.98 m total height (1.37 m above G.L. and min. 0.60 m embedded in the ground) placed at 1800 mm c/c with 9 nos. horizontal lines and 2 nos. diagonal lines of 12 BWG 2 ply barbed wire with 4 points barbs @ at least 112 mm c/c in each way of 1.8 m including embedding the post tightly in ground and providing a cement concrete base of 200 mm x 200 mm x 300 mm around ballah at E.G.L, stretching the wires and fixing with the post with the help of minimum 62 mm long G.I. nails including supply of all materials etc. all complete and accepted by the Engineer-in- charge. (Rate is excluding the cost of ballah and its driving/fixing and concrete which is to be paid as per corresponding items in the schedule)",sqm,279.0,278.0,275.0,275.0
PWD,21.7,"Supplying, fitting and fixing 12 BWG barbed wire (2 ply, 4 points) in fencing work @ 150 mm c/c in both horizontally and vertically, supported by 38 mm x 38 mm x 6 mm M.S. L-shape angle post (300 mm embedded in R.C.C. or in brick work with a cement concrete base of 75 mm x 75 mm x 300 mm) 600 mm vertical and 450 mm inclined or as per requirement @ 2.4 m c/c including straightening, binding the joints with 18 BWG wire, making holes in the angle etc. including supplying all necessary materials complete in all respect and accepted by the Engineer-in-charge. (Rate is excluding the cost of paint, R.C.C /brick work or C.C. which is to be paid as per corresponding items in the schedule).",sqm,961.0,953.0,933.0,933.0
PWD,21.8,"Supplying, fitting and fixing 12 BWG barbed wire (2 ply, 4 points) in fencing work @ 150 mm c/c both horizontally and vertically, supported by 38 mm x 38 mm x 6 mm M.S. Y-shape angle post (300 mm embedded in R.C.C. or in brick work with a cement concrete base of 75 mm x 75 mm x 300 mm) 600 mm vertical and 450 mm inclined or as per requirement @ 2.4 m c/c including straightening, binding the joints with 18 BWG wire, making holes in the angle etc. including supplying all necessary materials complete in all respect and accepted by the Engineer-in-charge.",sqm,1034.0,1026.0,1006.0,1006.0
PWD,21.9,"Supplying, fitting and fixing 12 BWG barbed wire fencing in a circular shape of 600 mm dia and 100 mm pitch fitted with MS rod casing (made by 8 nos. 10 mm dia plain bar in a circular pattern and placed at equal interval), 38 mm x 38 mm x 6 mm M.S. angle post (300 mm embedded in RCC or in brick work with a cement concrete base of 75 mm x 75 mm x 300 mm) and 600 mm vertical and 450 mm inclined placed @ 3.0 m c/c including straightening, binding the joints with 18 BWG wire, making holes in the angle etc. including supply of all necessary materials complete in all respect and accepted by the Engineer-in-charge. (Rate is excluding the cost of Painting).",meter,2553.0,2546.0,2499.0,2499.0
PWD,21.10,"Supplying, fitting and fixing Fency grill in Boundary wall made of 10 mm dia M.S. rod provided @ 75 mm c/c in any position both ways as per design with outside frame of 50 mm x 50 mm x 6 mm M.S. tube and two inner frame made of 25 mm x 25 mm x 6 mm M.S. tube including fabricating, welding in each point, painting 2 coats of synthetic enamel paint over a coat of anti-corrosive priming including cost of electricity, tools and plants, workshop charges, carriage of the same including cutting groves in the RCC or brick work, mending good the damages with CC (1:2:4) etc, all complete for all floors accepted by the Engineer-in-charge. [Rate is excluding the cost of painting]",sqm,4203.0,4197.0,4160.0,4160.0
PWD,21.11.1,"Manufacturing, supplying, fitting and fixing SS grill fencing (Grade 304) as per design in boundary wall with 50 mm x 50 mm x 1.5 mm box horizontal section for top & bottom part & 25 mmx1.5 mm SS round horizontal section @ 4"" c/c between top & bottom which are attached with 4 mm thickness SS base plate of required size & SS rowel bolt with side column/ wall, 37 mm x 1.5 mm SS round vertical section 3'-0"" c/c section attached with bottom RCC section and top SS vertical section with required welding, mending good the damages with concrete (1:2:4) required polishing, finishing etc. all complete as per drawing and accepted by the Engineer-in-charge.",sqm,13719.0,13711.0,13677.0,13677.0
PWD,21.11.2,"Manufacturing, supplying, fitting and fixing SS grill fencing (Grade 201) as per design in boundary wall with 50 mm x 50 mm x 1.5 mm box horizontal section for top & bottom part & 25 mm x 1.5 mm SS round horizontal section @ 4"" c/c between top & bottom which are attached with 4 mm thickness ss base plate of required size & SS rowel bolt with side column/ wall, 37 mm x 1.5 mm SS round vertical section 3'-0"" c/c section attached with bottom RCC section and top SS vertical section with required welding, mending good the damages with concrete (1:2:4) required polishing, finishing etc. all complete as per drawing and accepted by the Engineer-in-charge.",sqm,9407.0,9398.0,9364.0,9364.0
PWD,21.12,"Supplying, fitting and fixing fency grill in Boundary wall made of 38 mm x 38 mm x 6 mm M.S. tube vertical section @ 150 mm c/c and 19 mm x 19 mm x 3 mm M.S. Tube horizontal section @ 900 mm c/c fabricating, welding in each point , including cost of electricity, tools and plants, workshop charges, carriage of the same including cutting groves in the R.C.C. or brick work, mending good the damages with C.C. (1:2:4) etc, all complete for all floors accepted by the Engineer-in-charge. (Rate is excluding the cost of painting)",sqm,2945.0,2940.0,2914.0,2914.0
